# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
1.036370429526083470e+01 7.427500000000000074e-03 1.183899999999999952e-01 0.000000000000000000e+00 5.696779999999999688e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.282889420248185530e+00 -4.601573112397904786e-01 0.000000000000000000e+00 -4.601573112397904786e-01 1.645141432894054734e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.590685200603002780e+00
1.084599272996953623e+01 7.506650000000000128e-03 1.145199999999999968e-01 0.000000000000000000e+00 5.440999999999999659e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.466450348567036599e+00 -4.865666030133023456e-01 0.000000000000000000e+00 -4.865666030133023456e-01 1.807160051211650631e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.646391862883471502e+00
1.133471167714102101e+01 7.580599999999999838e-03 1.108610000000000012e-01 0.000000000000000000e+00 5.205219999999999914e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.624207505594400303e+00 -5.120463962101060584e-01 0.000000000000000000e+00 -5.120463962101060584e-01 1.975408002819039055e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.700470874074966776e+00
1.182996485471823433e+01 7.649839999999999765e-03 1.073960000000000053e-01 0.000000000000000000e+00 4.987160000000000082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.757653467456206542e+00 -5.365419690847541556e-01 0.000000000000000000e+00 -5.365419690847541556e-01 2.149521200746398186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.752911699166212145e+00
1.233185598064413036e+01 7.714799999999999956e-03 1.041089999999999932e-01 0.000000000000000000e+00 4.784879999999999711e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.868349700001587621e+00 -5.600165550380054036e-01 0.000000000000000000e+00 -5.600165550380054036e-01 2.329118571910658575e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.803706071731247196e+00
1.284043691389017638e+01 7.775849999999999949e-03 1.009869999999999934e-01 0.000000000000000000e+00 4.596710000000000207e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.957899441682670272e+00 -5.824475808754993045e-01 0.000000000000000000e+00 -5.824475808754993045e-01 2.513785199429998674e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.852843520707257330e+00
1.335581137239932481e+01 7.833349999999999341e-03 9.801730000000000165e-02 0.000000000000000000e+00 4.421209999999999951e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.027918132452242617e+00 -6.038286332569933190e-01 0.000000000000000000e+00 -6.038286332569933190e-01 2.703112663824438489e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.900322430960715625e+00
1.387808307411452269e+01 7.887569999999999998e-03 9.518859999999999821e-02 0.000000000000000000e+00 4.257130000000000081e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.079995589184914451e+00 -6.241646275049297365e-01 0.000000000000000000e+00 -6.241646275049297365e-01 2.896683776725212933e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.946144759392164580e+00
1.440735573697871530e+01 7.938779999999999448e-03 9.249110000000000664e-02 0.000000000000000000e+00 4.103379999999999939e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.115677661858001102e+00 -6.434702123154638631e-01 0.000000000000000000e+00 -6.434702123154638631e-01 3.094075025648034827e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.990316228980520297e+00
1.494368121996338061e+01 7.987219999999999737e-03 8.991559999999999830e-02 0.000000000000000000e+00 3.959009999999999962e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.136443706672785936e+00 -6.617654054397446028e-01 0.000000000000000000e+00 -6.617654054397446028e-01 3.294840448460027438e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.032842523563303860e+00
1.548716324101146746e+01 8.033109999999999556e-03 8.745400000000000396e-02 0.000000000000000000e+00 3.823169999999999646e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.143709768897426926e+00 -6.790786046443488821e-01 0.000000000000000000e+00 -6.790786046443488821e-01 3.498552490718558339e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.073737837361817160e+00
1.603790551806591935e+01 8.076619999999999633e-03 8.509880000000000222e-02 0.000000000000000000e+00 3.695139999999999958e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.138811422443303911e+00 -6.954423903925834871e-01 0.000000000000000000e+00 -6.954423903925834871e-01 3.704785858182660929e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.113020175931365596e+00
1.659606362804116131e+01 8.117930000000000632e-03 8.284310000000000285e-02 0.000000000000000000e+00 3.574240000000000350e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.123001519025510930e+00 -7.108940592459442875e-01 0.000000000000000000e+00 -7.108940592459442875e-01 3.913138889668361653e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.150714547187941417e+00
1.716163757093719511e+01 8.157199999999999868e-03 8.068069999999999409e-02 0.000000000000000000e+00 3.459899999999999665e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.097454523588556441e+00 -7.254688738368255674e-01 0.000000000000000000e+00 -7.254688738368255674e-01 4.123158380503260112e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.186838953968797128e+00
1.773478292366844045e+01 8.194569999999999979e-03 7.860590000000000632e-02 0.000000000000000000e+00 3.351590000000000202e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.063259736656149812e+00 -7.392076300930117139e-01 0.000000000000000000e+00 -7.392076300930117139e-01 4.334457862543680262e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.221425059512629030e+00
1.831560340417784261e+01 8.230150000000000313e-03 7.661350000000000104e-02 0.000000000000000000e+00 3.248839999999999861e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.021426693443704181e+00 -7.521503851587467704e-01 0.000000000000000000e+00 -7.521503851587467704e-01 4.546641621854270454e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.254503736692270000e+00
1.890415087143687956e+01 8.264070000000000096e-03 7.469860000000000388e-02 0.000000000000000000e+00 3.151239999999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.972893462498372941e+00 -7.643360353522878903e-01 0.000000000000000000e+00 -7.643360353522878903e-01 4.759307188892128448e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.286105549250059710e+00
1.950058090235997454e+01 8.296430000000000471e-03 7.285679999999999934e-02 0.000000000000000000e+00 3.058409999999999940e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.918515832013476086e+00 -7.758053285035741986e-01 0.000000000000000000e+00 -7.758053285035741986e-01 4.972102906260341126e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.316268901585436524e+00
2.010499721489007285e+01 8.327340000000000783e-03 7.108399999999999441e-02 0.000000000000000000e+00 2.969999999999999929e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.859083363646650611e+00 -7.865969606516118873e-01 0.000000000000000000e+00 -7.865969606516118873e-01 5.184672344886023243e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.345030900052061273e+00
2.071750352697012332e+01 8.356860000000000677e-03 6.937640000000000473e-02 0.000000000000000000e+00 2.885709999999999908e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.795320621017816975e+00 -7.967485239755833781e-01 0.000000000000000000e+00 -7.967485239755833781e-01 5.396674178845285441e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.372430036385734908e+00
2.133820355654307477e+01 8.385099999999999498e-03 6.773049999999999904e-02 0.000000000000000000e+00 2.805249999999999844e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.727889310553955227e+00 -8.062963277071004686e-01 0.000000000000000000e+00 -8.062963277071004686e-01 5.607783061162792126e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.398505943594133605e+00
2.196714916258040162e+01 8.412110000000000420e-03 6.614309999999999634e-02 0.000000000000000000e+00 2.728369999999999962e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.657400937292639043e+00 -8.152744961674207591e-01 0.000000000000000000e+00 -8.152744961674207591e-01 5.817672873065184991e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.423297013348001627e+00
2.260454778096799799e+01 8.437979999999999439e-03 6.461100000000000176e-02 0.000000000000000000e+00 2.654830000000000112e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.584394646575439936e+00 -8.237178167055394518e-01 0.000000000000000000e+00 -8.237178167055394518e-01 6.026086198717767184e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.446848229570552480e+00
2.325045127067734185e+01 8.462759999999999727e-03 6.313149999999999318e-02 0.000000000000000000e+00 2.584430000000000049e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.509377516474931014e+00 -8.316572209290160611e-01 0.000000000000000000e+00 -8.316572209290160611e-01 6.232730608215287793e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.469198613304090184e+00
2.390501520862284934e+01 8.486499999999999252e-03 6.170199999999999990e-02 0.000000000000000000e+00 2.516959999999999908e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.432798668769320827e+00 -8.391233674055502689e-01 0.000000000000000000e+00 -8.391233674055502689e-01 6.437364310407753809e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.490390900442214228e+00
2.456829145377600199e+01 8.509279999999999275e-03 6.031990000000000268e-02 0.000000000000000000e+00 2.452250000000000085e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.355075672242760376e+00 -8.461440635479913208e-01 0.000000000000000000e+00 -8.461440635479913208e-01 6.639730049057522843e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.510464130211741640e+00
2.524043558305121238e+01 8.531119999999999676e-03 5.898309999999999664e-02 0.000000000000000000e+00 2.390129999999999910e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.276575374752832559e+00 -8.527467026612778334e-01 0.000000000000000000e+00 -8.527467026612778334e-01 6.839619509969518951e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.529460149654800816e+00
2.592155131439143290e+01 8.552090000000000039e-03 5.768929999999999891e-02 0.000000000000000000e+00 2.330460000000000065e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.197633162216668268e+00 -8.589565094993107941e-01 0.000000000000000000e+00 -8.589565094993107941e-01 7.036824920652096083e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.547418457847636653e+00
