# y, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
-7.326765060424804688e-01 6.705056410282850266e-03 8.706679800525307655e-04 -4.027936665806919336e-04 5.292740464210510254e-01 1.710212789475917816e-03 1.867166865849867463e-04 2.318705810466781259e-04 1.227060449309647083e-03 -1.775639248080551624e-03 6.812934298068284988e-03 9.198645711876451969e-04 7.397615816444158554e-03 -1.794410287402570248e-03 -1.918676753120962530e-05 -1.794410287402570248e-03 2.535310341045260429e-03 4.711396286438684911e-07 -1.918676753120962530e-05 4.711396286438684911e-07 3.477186895906925201e-03 9.495770931243896484e-01 7.242615538416430354e-05 -5.624191835522651672e-04
-7.305735945701599121e-01 6.685894448310136795e-03 8.656009449623525143e-04 -3.625658282544463873e-04 5.268244147300720215e-01 1.456480589695274830e-03 2.535033854655921459e-04 -2.325423993170261383e-04 1.625992008484899998e-03 -1.688742428086698055e-03 6.638870108872652054e-03 1.264130463823676109e-03 7.373685482889413834e-03 -1.788961351849138737e-03 -1.971216988749802113e-05 -1.788961351849138737e-03 2.529582474380731583e-03 3.548855787016691465e-08 -1.971216988749802113e-05 3.548855787016691465e-08 3.468520706519484520e-03 9.506874680519104004e-01 7.247761823236942291e-05 -5.483721033670008183e-04
-7.284706830978393555e-01 6.665685214102268219e-03 8.563151932321488857e-04 -4.034512385260313749e-04 5.242351293563842773e-01 1.072048558853566647e-03 3.300292883068323135e-04 -5.980748101137578487e-04 2.000213135033845901e-03 -1.512283342890441418e-03 6.294622551649808884e-03 1.615539658814668655e-03 7.349174469709396362e-03 -1.783585990779101849e-03 -2.012243021454196423e-05 -1.783585990779101849e-03 2.523492788895964622e-03 -4.479658173295320012e-07 -2.012243021454196423e-05 -4.479658173295320012e-07 3.458703169599175453e-03 9.517925381660461426e-01 7.156887295423075557e-05 -5.347564001567661762e-04
-7.263540029525756836e-01 6.645677611231803894e-03 8.470327011309564114e-04 -5.140004795975983143e-04 5.215656757354736328e-01 5.763311055488884449e-04 3.983346105087548494e-04 -8.642840548418462276e-04 2.342734253033995628e-03 -1.249211956746876240e-03 5.805134773254394531e-03 1.960168825462460518e-03 7.325115147978067398e-03 -1.778220408596098423e-03 -2.034104545600712299e-05 -1.778220408596098423e-03 2.517370507121086121e-03 -9.806608431972563267e-07 -2.034104545600712299e-05 -9.806608431972563267e-07 3.448869800195097923e-03 9.528993964195251465e-01 6.994420982664451003e-05 -5.218275473453104496e-04
-7.242372632026672363e-01 6.626788526773452759e-03 8.414171170443296432e-04 -6.815943052060902119e-04 5.189104080200195312e-01 -5.186846010474255309e-06 4.392378032207489014e-04 -1.026568468660116196e-03 2.641756786033511162e-03 -9.054035763256251812e-04 5.201206076890230179e-03 2.279318403452634811e-03 7.302322890609502792e-03 -1.772886607795953751e-03 -2.030950236076023430e-05 -1.772886607795953751e-03 2.511456375941634178e-03 -1.530759732304431964e-06 -2.030950236076023430e-05 -1.530759732304431964e-06 3.439798019826412201e-03 9.540010094642639160e-01 6.786801532143726945e-05 -5.100194248370826244e-04
-7.221068143844604492e-01 6.607120856642723083e-03 8.319134358316659927e-04 -8.972215582616627216e-04 5.163155198097229004e-01 -6.679100915789604187e-04 4.285497125238180161e-04 -1.062322990037500858e-03 2.883276669308543205e-03 -4.653845971915870905e-04 4.485933575779199600e-03 2.541462890803813934e-03 7.279072422534227371e-03 -1.767661306075751781e-03 -2.000769927690271288e-05 -1.767661306075751781e-03 2.505275188013911247e-03 -2.052407126029720530e-06 -2.000769927690271288e-05 -2.052407126029720530e-06 3.429894568398594856e-03 9.551033377647399902e-01 6.565087096532806754e-05 -4.998022923246026039e-04
-7.199763655662536621e-01 6.588476710021495819e-03 8.259713649749755859e-04 -1.140768523328006268e-03 5.139260292053222656e-01 -1.340956077910959721e-03 3.626145189628005028e-04 -1.030430081300437450e-03 3.074145177379250526e-03 1.110198809328721836e-05 3.756568999961018562e-03 2.777839079499244690e-03 7.256874348968267441e-03 -1.762458588927984238e-03 -1.949375109688844532e-05 -1.762458588927984238e-03 2.499299356713891029e-03 -2.493848114681895822e-06 -1.949375109688844532e-05 -2.493848114681895822e-06 3.420779714360833168e-03 9.562007784843444824e-01 6.338199455058202147e-05 -4.910408752039074898e-04
-7.178322076797485352e-01 6.569866556674242020e-03 8.203340112231671810e-04 -1.397031010128557682e-03 5.119544863700866699e-01 -2.046972513198852539e-03 2.270684926770627499e-04 -9.648781269788742065e-04 3.214455442503094673e-03 5.064759170636534691e-04 3.105738898739218712e-03 3.023440251126885414e-03 7.234787568449974060e-03 -1.757273916155099869e-03 -1.877575232356321067e-05 -1.757273916155099869e-03 2.493313048034906387e-03 -2.792260829664883204e-06 -1.877575232356321067e-05 -2.792260829664883204e-06 3.411633195355534554e-03 9.573001265525817871e-01 6.121258775237947702e-05 -4.837579617742449045e-04
-7.156881093978881836e-01 6.549911573529243469e-03 8.112861542031168938e-04 -1.646265271119773388e-03 5.101927518844604492e-01 -2.512030536308884621e-03 2.790888538584113121e-05 -9.222151711583137512e-04 3.316339105367660522e-03 9.169952827505767345e-04 2.539957407861948013e-03 3.243752522394061089e-03 7.211516145616769791e-03 -1.752179232425987720e-03 -1.786930806702002883e-05 -1.752179232425987720e-03 2.486965153366327286e-03 -2.933721816589240916e-06 -1.786930806702002883e-05 -2.933721816589240916e-06 3.401341848075389862e-03 9.583960175514221191e-01 5.922503260080702603e-05 -4.777036374434828758e-04
-7.135304212570190430e-01 6.530803628265857697e-03 8.062621927820146084e-04 -1.876861439086496830e-03 5.085862278938293457e-01 -2.794488333165645599e-03 -2.175606932723894715e-04 -8.793901652097702026e-04 3.381243208423256874e-03 1.255202805623412132e-03 2.081573009490966797e-03 3.416311927139759064e-03 7.188910618424415588e-03 -1.746983733028173447e-03 -1.681314097368158400e-05 -1.746983733028173447e-03 2.480875467881560326e-03 -2.928075673480634578e-06 -1.681314097368158400e-05 -2.928075673480634578e-06 3.391820937395095825e-03 9.594951272010803223e-01 5.728334144805558026e-05 -4.727727791760116816e-04
-7.113727331161499023e-01 6.510254461318254471e-03 7.976474589668214321e-04 -2.050145296379923820e-03 5.066924691200256348e-01 -2.826240612193942070e-03 -4.205508157610893250e-04 -9.806995512917637825e-04 3.362276358529925346e-03 1.484390697441995144e-03 1.559008029289543629e-03 3.651513718068599701e-03 7.164976093918085098e-03 -1.741865533404052258e-03 -1.572915789438411593e-05 -1.741865533404052258e-03 2.474499400705099106e-03 -2.867441025955486111e-06 -1.572915789438411593e-05 -2.867441025955486111e-06 3.381033195182681084e-03 9.605903029441833496e-01 5.524912921828217804e-05 -4.688992921728640795e-04
-7.092015743255615234e-01 6.489484105259180069e-03 7.895204471424221992e-04 -2.159198280423879623e-03 5.045531392097473145e-01 -2.694342285394668579e-03 -5.793739692308008671e-04 -1.163177308626472950e-03 3.271470079198479652e-03 1.626992947421967983e-03 1.043895143084228039e-03 3.893636399880051613e-03 7.140739355236291885e-03 -1.736689475364983082e-03 -1.458047972846543416e-05 -1.736689475364983082e-03 2.468166640028357506e-03 -2.770505716398474760e-06 -1.458047972846543416e-05 -2.770505716398474760e-06 3.370062215253710747e-03 9.616883397102355957e-01 5.298793621477670968e-05 -4.659961850848048925e-04
-7.070304155349731445e-01 6.469485349953174591e-03 7.853480055928230286e-04 -2.195232780650258064e-03 5.022348761558532715e-01 -2.487781690433621407e-03 -6.900553707964718342e-04 -1.361147151328623295e-03 3.121735528111457825e-03 1.703436952084302902e-03 6.154107395559549332e-04 4.083151463419198990e-03 7.117102388292551041e-03 -1.731424126774072647e-03 -1.333424006588757038e-05 -1.731424126774072647e-03 2.462118165567517281e-03 -2.665028432602412067e-06 -1.333424006588757038e-05 -2.665028432602412067e-06 3.359750146046280861e-03 9.627816677093505859e-01 5.039035386289469898e-05 -4.640179686248302460e-04
-7.048457860946655273e-01 6.449509877711534500e-03 7.816623547114431858e-04 -2.140911761671304703e-03 4.997067749500274658e-01 -2.278927480801939964e-03 -7.284900057129561901e-04 -1.565402722917497158e-03 2.922398271039128304e-03 1.744785462506115437e-03 2.114880335284397006e-04 4.217471461743116379e-03 7.093323394656181335e-03 -1.726074260659515858e-03 -1.191928913613082841e-05 -1.726074260659515858e-03 2.456141868606209755e-03 -2.574744030425790697e-06 -1.191928913613082841e-05 -2.574744030425790697e-06 3.349554492160677910e-03 9.638761878013610840e-01 4.704673847300000489e-05 -4.630536714103072882e-04
-7.026612162590026855e-01 6.428819149732589722e-03 7.738735293969511986e-04 -2.015962265431880951e-03 4.972559511661529541e-01 -2.210069913417100906e-03 -7.564403931610286236e-04 -1.541254227049648762e-03 2.694647060707211494e-03 1.746651716530323029e-03 3.239850339014083147e-04 4.069167189300060272e-03 7.068801671266555786e-03 -1.720742438919842243e-03 -1.042249550664564595e-05 -1.720742438919842243e-03 2.449970459565520287e-03 -2.554364300522138365e-06 -1.042249550664564595e-05 -2.554364300522138365e-06 3.338865702971816063e-03 9.649648666381835938e-01 4.365016866358928382e-05 -4.625436558853834867e-04
-7.004632949829101562e-01 6.409589666873216629e-03 7.693655206821858883e-04 -1.837632968090474606e-03 4.948383867740631104e-01 -2.226719632744789124e-03 -7.784072658978402615e-04 -1.343834563158452511e-03 2.451022155582904816e-03 1.713768928311765194e-03 7.977279019542038441e-04 3.704287344589829445e-03 7.045380771160125732e-03 -1.715325284749269485e-03 -8.915809303289279342e-06 -1.715325284749269485e-03 2.444183453917503357e-03 -2.564547912697889842e-06 -8.915809303289279342e-06 -2.564547912697889842e-06 3.329615341499447823e-03 9.660551548004150391e-01 4.025522503070533276e-05 -4.619428364094346762e-04
-6.982653737068176270e-01 6.389733403921127319e-03 7.611077162437140942e-04 -1.634480780921876431e-03 4.925107061862945557e-01 -2.471284009516239166e-03 -8.454032358713448048e-04 -1.062001683749258518e-03 2.155347960069775581e-03 1.640353933908045292e-03 1.816202071495354176e-03 3.251718357205390930e-03 7.021436933428049088e-03 -1.709904638119041920e-03 -7.613196885358775035e-06 -1.709904638119041920e-03 2.438134048134088516e-03 -2.598835862954729237e-06 -7.613196885358775035e-06 -2.598835862954729237e-06 3.319895593449473381e-03 9.671401977539062500e-01 3.766851659747771919e-05 -4.589036398101598024e-04
-6.960542201995849609e-01 6.371309980750083923e-03 7.566540734842419624e-04 -1.406519557349383831e-03 4.902186095714569092e-01 -2.874878467991948128e-03 -9.409203194081783295e-04 -7.214557263068854809e-04 1.824707142077386379e-03 1.538632088340818882e-03 3.236114978790283203e-03 2.732558175921440125e-03 6.998762488365173340e-03 -1.704355585388839245e-03 -6.500743893411708996e-06 -1.704355585388839245e-03 2.432397333905100822e-03 -2.632290488691069186e-06 -6.500743893411708996e-06 -2.632290488691069186e-06 3.311459906399250031e-03 9.682268500328063965e-01 3.576024028006941080e-05 -4.537268832791596651e-04
-6.938430666923522949e-01 6.352071650326251984e-03 7.485792157240211964e-04 -1.217517885379493237e-03 4.879083335399627686e-01 -3.231582231819629669e-03 -1.088136457838118076e-03 -4.418579628691077232e-04 1.512262970209121704e-03 1.401319284923374653e-03 4.517587367445230484e-03 2.300789812579751015e-03 6.975714582949876785e-03 -1.698817708529531956e-03 -5.698327640857314691e-06 -1.698817708529531956e-03 2.426342107355594635e-03 -2.555660785219515674e-06 -5.698327640857314691e-06 -2.555660785219515674e-06 3.302086144685745239e-03 9.693080782890319824e-01 3.451528391451574862e-05 -4.449660482350736856e-04
-6.916188001632690430e-01 6.333037279546260834e-03 7.406338700093328953e-04 -1.052998122759163380e-03 4.855305850505828857e-01 -3.502197563648223877e-03 -1.260593882761895657e-03 -2.284460206283256412e-04 1.228033681400120258e-03 1.245707855559885502e-03 5.604223813861608505e-03 1.948195626027882099e-03 6.953097414225339890e-03 -1.693226862698793411e-03 -5.126692940393695608e-06 -1.693226862698793411e-03 2.420274773612618446e-03 -2.371609298279508948e-06 -5.126692940393695608e-06 -2.371609298279508948e-06 3.292702371254563332e-03 9.703908562660217285e-01 3.378490146133117378e-05 -4.333312681410461664e-04
-6.893944740295410156e-01 6.314883939921855927e-03 7.361536845564842224e-04 -9.003798477351665497e-04 4.830629825592041016e-01 -3.643243573606014252e-03 -1.429565600119531155e-03 -8.945562149165198207e-05 9.857154218479990959e-04 1.091081066988408566e-03 6.424776744097471237e-03 1.671111793257296085e-03 6.931459531188011169e-03 -1.687618787400424480e-03 -4.717948741017607972e-06 -1.687618787400424480e-03 2.414396265521645546e-03 -2.097223159580607899e-06 -4.717948741017607972e-06 -2.097223159580607899e-06 3.283912315964698792e-03 9.714676737785339355e-01 3.343165008118376136e-05 -4.196644586045295000e-04
-6.871570944786071777e-01 6.295490544289350510e-03 7.285410538315773010e-04 -7.403549388982355595e-04 4.804354608058929443e-01 -3.544015809893608093e-03 -1.566785969771444798e-03 -3.493909025564789772e-05 8.244400378316640854e-04 9.542533080093562603e-04 6.811274215579032898e-03 1.461253385059535503e-03 6.908790674060583115e-03 -1.682127709500491619e-03 -4.374876425572438166e-06 -1.682127709500491619e-03 2.408180385828018188e-03 -1.762409738148562610e-06 -4.374876425572438166e-06 -1.762409738148562610e-06 3.274009330198168755e-03 9.725459218025207520e-01 3.333038694108836353e-05 -4.048669070471078157e-04
-6.849197149276733398e-01 6.276764906942844391e-03 7.243636646308004856e-04 -5.735214217565953732e-04 4.776820242404937744e-01 -3.367665223777294159e-03 -1.645538955926895142e-03 -6.123556522652506828e-05 6.729842280037701130e-04 8.581725414842367172e-04 7.013263180851936340e-03 1.316248555667698383e-03 6.886717397719621658e-03 -1.676663872785866261e-03 -4.067344434588449076e-06 -1.676663872785866261e-03 2.402076730504631996e-03 -1.413232553204579744e-06 -4.067344434588449076e-06 -1.413232553204579744e-06 3.264735220000147820e-03 9.736177921295166016e-01 3.326418664073571563e-05 -3.892545355483889580e-04
-6.826692819595336914e-01 6.257744040340185165e-03 7.202423294074833393e-04 -3.693764738272875547e-04 4.747501909732818604e-01 -3.193813376128673553e-03 -1.638774876482784748e-03 -1.821221085265278816e-04 4.895497113466262817e-04 7.943625678308308125e-04 7.207555696368217468e-03 1.222270191647112370e-03 6.864279042929410934e-03 -1.671242527663707733e-03 -3.673432047435198911e-06 -1.671242527663707733e-03 2.395832911133766174e-03 -1.067468588189512957e-06 -3.673432047435198911e-06 -1.067468588189512957e-06 3.255375428125262260e-03 9.746894836425781250e-01 3.307569568278267980e-05 -3.737252263817936182e-04
-6.804189085960388184e-01 6.237564608454704285e-03 7.124824915081262589e-04 -1.976050552912056446e-04 4.717664718627929688e-01 -3.168929601088166237e-03 -1.519062905572354794e-03 -3.549194952938705683e-04 2.168157807318493724e-04 8.733199792914092541e-04 7.466357201337814331e-03 1.200775499455630779e-03 6.840792950242757797e-03 -1.665863208472728729e-03 -3.510667511363863014e-06 -1.665863208472728729e-03 2.389149740338325500e-03 -7.264205237333953846e-07 -3.510667511363863014e-06 -7.264205237333953846e-07 3.245185827836394310e-03 9.757547378540039062e-01 3.244144681957550347e-05 -3.571264678612351418e-04
-6.781556606292724609e-01 6.217380054295063019e-03 7.048262050375342369e-04 -5.438970401883125305e-05 4.687814414501190186e-01 -3.251733956858515739e-03 -1.321712392382323742e-03 -5.531071219593286514e-04 -9.740787936607375741e-05 1.059378846548497677e-03 7.683105301111936569e-03 1.230372115969657898e-03 6.817298475652933121e-03 -1.660434645600616932e-03 -3.638321913967956789e-06 -1.660434645600616932e-03 2.382369711995124817e-03 -3.874975789130985504e-07 -3.638321913967956789e-06 -3.874975789130985504e-07 3.235092153772711754e-03 9.768187403678894043e-01 3.137592284474521875e-05 -3.397898981347680092e-04
-6.758923530578613281e-01 6.198036950081586838e-03 7.005787920206785202e-04 6.233093881746754050e-05 4.658806622028350830e-01 -3.400054527446627617e-03 -1.084318850189447403e-03 -7.476825267076492310e-04 -4.013096913695335388e-04 1.314880326390266418e-03 7.747081574052572250e-03 1.289330772124230862e-03 6.794612389057874680e-03 -1.654949504882097244e-03 -4.103949777345405892e-06 -1.654949504882097244e-03 2.375757321715354919e-03 -7.416898739620592096e-08 -4.103949777345405892e-06 -7.416898739620592096e-08 3.225703956559300423e-03 9.778764843940734863e-01 2.990376196976285428e-05 -3.222473023924976587e-04
-6.736162900924682617e-01 6.177751347422599792e-03 6.934275152161717415e-04 1.563152036396786571e-04 4.631555080413818359e-01 -3.591339802369475365e-03 -8.491773041896522045e-04 -9.017400443553924561e-04 -6.308847805485129356e-04 1.620664144866168499e-03 7.450725417584180832e-03 1.360158901661634445e-03 6.771158892661333084e-03 -1.649467274546623230e-03 -5.030735337641090155e-06 -1.649467274546623230e-03 2.368883928284049034e-03 1.842431629484053701e-07 -5.030735337641090155e-06 1.842431629484053701e-07 3.215460106730461121e-03 9.789338111877441406e-01 2.799902904371265322e-05 -3.047891368623822927e-04
-6.713401675224304199e-01 6.158318370580673218e-03 6.896015256643295288e-04 2.295076264999806881e-04 4.605798721313476562e-01 -3.723826026543974876e-03 -6.362912827171385288e-04 -1.014107721857726574e-03 -7.768833893351256847e-04 1.886812387965619564e-03 6.970402318984270096e-03 1.407603151164948940e-03 6.748421583324670792e-03 -1.643986324779689312e-03 -6.188232418935513124e-06 -1.643986324779689312e-03 2.362286904826760292e-03 3.164984718750929460e-07 -6.188232418935513124e-06 3.164984718750929460e-07 3.205928020179271698e-03 9.799850583076477051e-01 2.580086584202945232e-05 -2.881206746678799391e-04
-6.690513491630554199e-01 6.137905176728963852e-03 6.826112512499094009e-04 2.807507116813212633e-04 4.581666886806488037e-01 -3.694479586556553841e-03 -4.931016010232269764e-04 -1.053645159117877483e-03 -8.013385231606662273e-04 2.008512383326888084e-03 6.376577541232109070e-03 1.372638507746160030e-03 6.724720820784568787e-03 -1.638613524846732616e-03 -7.399680271191755310e-06 -1.638613524846732616e-03 2.355531090870499611e-03 2.833888572695286712e-07 -7.399680271191755310e-06 2.833888572695286712e-07 3.195558674633502960e-03 9.810364842414855957e-01 2.339856473554391414e-05 -2.730549895204603672e-04
-6.667625308036804199e-01 6.118293385952711105e-03 6.788448663428425789e-04 3.252447058912366629e-04 4.558331966400146484e-01 -3.480165032669901848e-03 -3.770451585296541452e-04 -1.075387117452919483e-03 -7.284283638000488281e-04 2.010649302974343300e-03 5.778731312602758408e-03 1.307423575781285763e-03 6.701608654111623764e-03 -1.633307780139148235e-03 -8.519855327904224396e-06 -1.633307780139148235e-03 2.349095651879906654e-03 1.022978395326390455e-07 -8.519855327904224396e-06 1.022978395326390455e-07 3.185882000252604485e-03 9.820821881294250488e-01 2.088084875140339136e-05 -2.592344244476407766e-04
-6.644610166549682617e-01 6.098621059209108353e-03 6.751376204192638397e-04 3.690010635182261467e-04 4.535138905048370361e-01 -2.958905650302767754e-03 -2.819616638589650393e-04 -1.071533188223838806e-03 -5.662724142894148827e-04 1.855149515904486179e-03 5.363749340176582336e-03 1.178771839477121830e-03 6.678334902971982956e-03 -1.628115656785666943e-03 -9.268364919989835471e-06 -1.628115656785666943e-03 2.342792693525552750e-03 -2.049195728659469751e-07 -9.268364919989835471e-06 -2.049195728659469751e-07 3.176114754751324654e-03 9.831287860870361328e-01 1.839524156821426004e-05 -2.466681762598454952e-04
-6.621595621109008789e-01 6.077733356505632401e-03 6.678127101622521877e-04 4.405848158057779074e-04 4.511132240295410156e-01 -2.317376667633652687e-03 -1.412021956639364362e-04 -1.203410443849861622e-03 -3.254350740462541580e-04 1.626851619221270084e-03 4.966222681105136871e-03 1.184964436106383801e-03 6.653886288404464722e-03 -1.623022835701704025e-03 -9.719457011669874191e-06 -1.623022835701704025e-03 2.336184028536081314e-03 -6.345600809254392516e-07 -9.719457011669874191e-06 -6.345600809254392516e-07 3.165397094562649727e-03 9.841696619987487793e-01 1.580702337378170341e-05 -2.347353147342801094e-04
-6.598455309867858887e-01 6.056785117834806442e-03 6.604084628634154797e-04 5.564087186940014362e-04 4.486875236034393311e-01 -1.616863184608519077e-03 2.593009594420436770e-05 -1.455550082027912140e-03 -2.671428956091403961e-05 1.350980135612189770e-03 4.551714286208152771e-03 1.292122411541640759e-03 6.629295647144317627e-03 -1.617888803593814373e-03 -9.968332051357720047e-06 -1.617888803593814373e-03 2.329526469111442566e-03 -1.197558958665467799e-06 -9.968332051357720047e-06 -1.197558958665467799e-06 3.154748119413852692e-03 9.852108955383300781e-01 1.281490676774410531e-05 -2.235798019682988524e-04
-6.575314998626708984e-01 6.036601029336452484e-03 6.560965557582676411e-04 7.320682634599506855e-04 4.463205635547637939e-01 -9.267849964089691639e-04 1.981967798201367259e-04 -1.810183282941579819e-03 3.058583533857017756e-04 1.055839471518993378e-03 4.089812282472848892e-03 1.465322100557386875e-03 6.605409085750579834e-03 -1.612655352801084518e-03 -1.012398843158734962e-05 -1.612655352801084518e-03 2.322984626516699791e-03 -1.907171736093005165e-06 -1.012398843158734962e-05 -1.907171736093005165e-06 3.144808113574981689e-03 9.862464070320129395e-01 9.144590876530855894e-06 -2.134739770554006100e-04
-6.552050113677978516e-01 6.015273276716470718e-03 6.489543593488633633e-04 9.967241203412413597e-04 4.441165626049041748e-01 -3.479380684439092875e-04 3.562963975127786398e-04 -2.278938656672835350e-03 6.534010171890258789e-04 7.771195960231125355e-04 3.496043616905808449e-03 1.687585026957094669e-03 6.580600980669260025e-03 -1.607338315807282925e-03 -1.036503908835584298e-05 -1.607338315807282925e-03 2.315997844561934471e-03 -2.801433538479614072e-06 -1.036503908835584298e-05 -2.801433538479614072e-06 3.133947728201746941e-03 9.872819781303405762e-01 4.353287749836454168e-06 -2.046531735686585307e-04
-6.528784632682800293e-01 5.994712002575397491e-03 6.450749351643025875e-04 1.330728642642498016e-03 4.420237839221954346e-01 1.611999468877911568e-04 4.768370708916336298e-04 -2.763067372143268585e-03 9.843574371188879013e-04 5.142861045897006989e-04 2.885617315769195557e-03 1.870920765213668346e-03 6.556655745953321457e-03 -1.601900439709424973e-03 -1.060361228155670688e-05 -1.601900439709424973e-03 2.309091156348586082e-03 -3.838968495983863249e-06 -1.060361228155670688e-05 -3.838968495983863249e-06 3.123677335679531097e-03 9.883126616477966309e-01 -1.454255311728047673e-06 -1.971624587895348668e-04
-6.505395770072937012e-01 5.974128376692533493e-03 6.413636147044599056e-04 1.761411782354116440e-03 4.401040971279144287e-01 5.545879830606281757e-04 5.288608954288065434e-04 -3.197050420567393303e-03 1.267047482542693615e-03 3.038100549019873142e-04 2.322241431102156639e-03 1.925541553646326065e-03 6.532982457429170609e-03 -1.596396788954734802e-03 -1.083447205019183457e-05 -1.596396788954734802e-03 2.302043372765183449e-03 -5.024072379455901682e-06 -1.083447205019183457e-05 -5.024072379455901682e-06 3.113230457529425621e-03 9.893441200256347656e-01 -8.493628229189198464e-06 -1.913171581691130996e-04
-6.482006907463073730e-01 5.952527280896902084e-03 6.343902205117046833e-04 2.182645024731755257e-03 4.380743205547332764e-01 1.006374484859406948e-03 5.166757036931812763e-04 -3.496341407299041748e-03 1.487595494836568832e-03 6.536298315040767193e-05 1.869175117462873459e-03 1.837648334912955761e-03 6.508790422230958939e-03 -1.590937958098948002e-03 -1.101549150916980579e-05 -1.590937958098948002e-03 2.294619334861636162e-03 -6.214014774741372094e-06 -1.101549150916980579e-05 -6.214014774741372094e-06 3.101645037531852722e-03 9.903709292411804199e-01 -1.636290289752651006e-05 -1.863748329924419522e-04
-6.458495259284973145e-01 5.931046325713396072e-03 6.275525665841996670e-04 2.559126121923327446e-03 4.358858764171600342e-01 1.507084700278937817e-03 4.481374344322830439e-04 -3.665251424536108971e-03 1.649261452257633209e-03 -2.042930573225021362e-04 1.460950239561498165e-03 1.652103499509394169e-03 6.485024001449346542e-03 -1.585481571964919567e-03 -1.116748171625658870e-05 -1.585481571964919567e-03 2.287133364006876945e-03 -7.330401331273606047e-06 -1.116748171625658870e-05 -7.330401331273606047e-06 3.089935751631855965e-03 9.913988709449768066e-01 -2.481490082573145628e-05 -1.823857746785506606e-04
-6.434983611106872559e-01 5.910564213991165161e-03 6.237701163627207279e-04 2.850919030606746674e-03 4.335124492645263672e-01 2.042101463302969933e-03 3.316263027954846621e-04 -3.705671289935708046e-03 1.753328484483063221e-03 -5.057584494352340698e-04 1.035838271491229534e-03 1.415764330886304379e-03 6.462450604885816574e-03 -1.580033451318740845e-03 -1.130941018345765769e-05 -1.580033451318740845e-03 2.279811305925250053e-03 -8.275183063233271241e-06 -1.130941018345765769e-05 -8.275183063233271241e-06 3.078866517171263695e-03 9.924209713935852051e-01 -3.351186387590132654e-05 -1.794477429939433932e-04
-6.411349773406982422e-01 5.889377556741237640e-03 6.170803681015968323e-04 3.004701575264334679e-03 4.308484494686126709e-01 2.646232023835182190e-03 1.764622720656916499e-04 -3.619190305471420288e-03 1.805301173590123653e-03 -8.620825246907770634e-04 4.766718775499612093e-04 1.187431043945252895e-03 6.439534481614828110e-03 -1.574656111188232899e-03 -1.150499610957922414e-05 -1.574656111188232899e-03 2.272164681926369667e-03 -8.928044735512230545e-06 -1.150499610957922414e-05 -8.928044735512230545e-06 3.067055717110633850e-03 9.934424757957458496e-01 -4.218885806039907038e-05 -1.775537384673953056e-04
-6.387715935707092285e-01 5.869315937161445618e-03 6.132178823463618755e-04 3.028880571946501732e-03 4.280291497707366943e-01 3.171429270878434181e-03 -1.349539797956822440e-05 -3.413556376472115517e-03 1.798800192773342133e-03 -1.215271069668233395e-03 -1.301978918490931392e-04 9.759627864696085453e-04 6.417791824787855148e-03 -1.569233834743499756e-03 -1.174529370473464951e-05 -1.569233834743499756e-03 2.264670329168438911e-03 -9.349210813525132835e-06 -1.174529370473464951e-05 -9.349210813525132835e-06 3.056169720366597176e-03 9.944574832916259766e-01 -5.053386485087685287e-05 -1.770023227436468005e-04
-6.363960504531860352e-01 5.849577952176332474e-03 6.091023096814751625e-04 2.914045238867402077e-03 4.250188171863555908e-01 3.478128695860505104e-03 -2.338556078029796481e-04 -3.099881811067461967e-03 1.731955562718212605e-03 -1.511719427071511745e-03 -7.616030634380877018e-04 8.214169647544622421e-04 6.396485492587089539e-03 -1.563725643791258335e-03 -1.201652048621326685e-05 -1.563725643791258335e-03 2.257067244499921799e-03 -9.589532965037506074e-06 -1.201652048621326685e-05 -9.589532965037506074e-06 3.045602468773722649e-03 9.954712390899658203e-01 -5.837388380314223468e-05 -1.782824983820319176e-04
-6.340205669403076172e-01 5.829051136970520020e-03 6.019289721734821796e-04 2.661635866388678551e-03 4.221742153167724609e-01 3.578297095373272896e-03 -4.799970192834734917e-04 -2.667279681190848351e-03 1.596977002918720245e-03 -1.765289693139493465e-03 -1.354086096398532391e-03 6.863469607196748257e-04 6.374721881002187729e-03 -1.558169373311102390e-03 -1.251719004358164966e-05 -1.558169373311102390e-03 2.249078592285513878e-03 -9.655792382545769215e-06 -1.251719004358164966e-05 -9.655792382545769215e-06 3.034302266314625740e-03 9.964769482612609863e-01 -6.517607107525691390e-05 -1.808054512366652489e-04
-6.316330432891845703e-01 5.809650756418704987e-03 5.979237612336874008e-04 2.310011303052306175e-03 4.194274842739105225e-01 3.501204540953040123e-03 -7.397762383334338665e-04 -2.161657670512795448e-03 1.398547203280031681e-03 -1.983228372409939766e-03 -1.871611922979354858e-03 5.761770298704504967e-04 6.353992968797683716e-03 -1.552421948872506618e-03 -1.322779280599206686e-05 -1.552421948872506618e-03 2.241286449134349823e-03 -9.560925718687940389e-06 -1.322779280599206686e-05 -9.560925718687940389e-06 3.024021862074732780e-03 9.974815249443054199e-01 -7.107323472155258060e-05 -1.845203369157388806e-04
