# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
2.483162602879872782e+00 1.636358482452730193e-03 2.458955968419710564e-02 1.251652235320458719e-04 4.905979665120442235e+01 2.066932121912638115e-02 -3.245267046925922054e-04 3.336883538092175541e-03 -4.119258470988521612e-04 -9.126192647575710759e-05 -1.717999726533889771e-01 -2.864838034535447612e-03 2.567371586337685585e-03 -4.314812031225301325e-05 -8.885880561138037592e-06 -4.314812031225301325e-05 7.242782885441556573e-06 3.580140912617935101e-07 -8.885880561138037592e-06 3.580140912617935101e-07 6.725515704602003098e-04 1.238446210821469579e-01 4.177984540850350661e-06 -4.648019579083969015e-04
2.711637179137355247e+00 1.909108405622343078e-03 2.412729461987812851e-02 1.375189312966540456e-04 4.880188115437825047e+01 2.211575334270795071e-02 -3.695369329458723104e-04 3.663274614761272488e-03 -4.680183677313228268e-04 -1.194537665772562045e-04 -1.691022117932637348e-01 -3.189441359912355452e-03 3.033720888197422028e-03 -5.576401235884986818e-05 -1.041069572238484398e-05 -5.576401235884986818e-05 9.672551641415338963e-06 4.521247944921924500e-07 -1.041069572238484398e-05 4.521247944921924500e-07 7.645539008080959320e-04 1.347077786922454834e-01 4.957176467238847222e-06 -5.026310585283984018e-04
2.940111755394837267e+00 2.212975212993721023e-03 2.363358562191327297e-02 1.552429118116075704e-04 4.848881657918293797e+01 2.353037148714065552e-02 -4.172941068342576063e-04 4.008583026006817818e-03 -5.280134209897369146e-04 -1.471827102553409654e-04 -1.662134379148483276e-01 -3.539277473464608192e-03 3.529550274834036827e-03 -7.036733586573973298e-05 -1.197525762108853087e-05 -7.036733586573973298e-05 1.256534960702992976e-05 5.566272989199205767e-07 -1.197525762108853087e-05 5.566272989199205767e-07 8.574214880354702473e-04 1.461208909749984741e-01 5.859581809393905216e-06 -5.419534281827509403e-04
3.187491693352560329e+00 2.539659384638071060e-03 2.312523685395717621e-02 1.818101542691389629e-04 4.812363560994465672e+01 2.485357162853081558e-02 -4.658133548218756914e-04 4.357650876045227051e-03 -5.898346814016500747e-04 -1.717006671242415905e-04 -1.632183045148849487e-01 -3.902849508449435234e-03 4.095749463886022568e-03 -8.844547119224444032e-05 -1.368351877317763865e-05 -8.844547119224444032e-05 1.624550168344285339e-05 6.798595109103189316e-07 -1.368351877317763865e-05 6.798595109103189316e-07 9.583721403032541275e-04 1.577586283286412372e-01 6.869617512469024426e-06 -5.816231908587117267e-04
3.434871631310283391e+00 2.896910222868124499e-03 2.259175231059392178e-02 2.232561091659590331e-04 4.769129308064778172e+01 2.609585908552010738e-02 -5.154238412311921156e-04 4.711456286410490094e-03 -6.544736485617855823e-04 -1.909983936153972781e-04 -1.600530594587326050e-01 -4.286618049566944151e-03 4.688346292823553085e-03 -1.088871285901404917e-04 -1.538162359793204814e-05 -1.088871285901404917e-04 2.052202216873411089e-05 8.116625735965499189e-07 -1.538162359793204814e-05 8.116625735965499189e-07 1.059183734469115734e-03 1.699033578236897601e-01 8.022192105272551998e-06 -6.225836890128750873e-04
3.701156930968247050e+00 3.274757259835799246e-03 2.205541605750719475e-02 2.846191637217998505e-04 4.719824345906575047e+01 2.720669843256473194e-02 -5.637424571129182613e-04 5.050763487815856934e-03 -7.195107173174619675e-04 -2.019823490021129269e-04 -1.568233917156855173e-01 -4.676696533958116589e-03 5.350167397409677505e-03 -1.334758708253502846e-04 -1.716534279694315046e-05 -1.334758708253502846e-04 2.581101580290123820e-05 9.602798627383890562e-07 -1.716534279694315046e-05 9.602798627383890562e-07 1.167063717730343342e-03 1.822301944096882953e-01 9.293125003750901669e-06 -6.637340411543846130e-04
3.967501868991195835e+00 3.680407224843899264e-03 2.150919785102208340e-02 3.748593056419243234e-04 4.662849426269531250e+01 2.819202778240044796e-02 -6.104882340878248215e-04 5.370670929551124573e-03 -7.854568151136238647e-04 -2.017022925429045883e-04 -1.534878760576248169e-01 -5.076854489743709564e-03 6.031755357980728149e-03 -1.606792357051745057e-04 -1.888564293039962649e-05 -1.606792357051745057e-04 3.183246008120477200e-05 1.113609528147208039e-06 -1.888564293039962649e-05 1.113609528147208039e-06 1.273860922083258629e-03 1.950093954801559448e-01 1.071622955350903794e-05 -7.059821703781683517e-04
4.252692530349399647e+00 4.102330499639113455e-03 2.097786404192447662e-02 4.985466948710381985e-04 4.599272664388020360e+01 2.901589435835679257e-02 -6.529475407054026199e-04 5.649396218359470367e-03 -8.495041790107885635e-04 -1.878846233012154698e-04 -1.501614799102147235e-01 -5.470571884264548330e-03 6.776224356144666672e-03 -1.925398391904309392e-04 -2.063170359178911895e-05 -1.925398391904309392e-04 3.910035593435168266e-05 1.279873572457290720e-06 -2.063170359178911895e-05 1.279873572457290720e-06 1.386627438478171825e-03 2.079160014788309641e-01 1.225509458890883252e-05 -7.482792328422267509e-04
4.537883191707604347e+00 4.546985651055971203e-03 2.045637803773085045e-02 6.661315856035798788e-04 4.527475357055664062e+01 2.968498381475607323e-02 -6.901019175226489341e-04 5.875958284984031735e-03 -9.114873828366398811e-04 -1.576516078785061836e-04 -1.468157221873601093e-01 -5.857680769016344186e-03 7.529919967055320740e-03 -2.270571421831846237e-04 -2.227396907983347774e-05 -2.270571421831846237e-04 4.722717858385294676e-05 1.446790179215895478e-06 -2.227396907983347774e-05 1.446790179215895478e-06 1.497434801422059536e-03 2.212071120738983154e-01 1.393771071889204735e-05 -7.915112461584309375e-04
4.841979214766048756e+00 5.001750464240709362e-03 1.996872077385584282e-02 8.789731461244323397e-04 4.448987706502278172e+01 3.018246715267498825e-02 -7.191048741030195987e-04 6.028501782566308975e-03 -9.684252436272799969e-04 -1.112193822336848825e-04 -1.435510565837224140e-01 -6.219261636336643334e-03 8.335377089679241180e-03 -2.665100328158587217e-04 -2.390108966210391372e-05 -2.665100328158587217e-04 5.683502240572124720e-05 1.623931893846020103e-06 -2.390108966210391372e-05 1.623931893846020103e-06 1.613167696632444859e-03 2.345618804295857562e-01 1.571240924628606461e-05 -8.346941516113777233e-04
5.146075237824494053e+00 5.472525799026091604e-03 1.951222432156403744e-02 1.146381468667338147e-03 4.362231445312500000e+01 3.051944139103094505e-02 -7.382903519707421100e-04 6.091533849636713085e-03 -1.019785937387496233e-03 -4.775404947091980301e-05 -1.403248161077499390e-01 -6.550843672206004172e-03 9.136867709457874298e-03 -3.084304626099765301e-04 -2.541082903917413205e-05 -3.084304626099765301e-04 6.741601100657135248e-05 1.800637619453482330e-06 -2.541082903917413205e-05 1.800637619453482330e-06 1.726257265545427799e-03 2.482254008452097482e-01 1.759542647050693631e-05 -8.786932448856532574e-04
5.469076622583179947e+00 5.945720088978608160e-03 1.910183827082315849e-02 1.464917014042536273e-03 4.269221878051757812e+01 3.070019620160261559e-02 -7.447476964443922043e-04 6.044025222460428295e-03 -1.062514842487871647e-03 2.892160227929707617e-05 -1.372050146261850900e-01 -6.830892059952020645e-03 9.976151399314403534e-03 -3.552838170435279608e-04 -2.689476968953385949e-05 -3.552838170435279608e-04 7.970728620421141386e-05 1.988703161259763874e-06 -2.689476968953385949e-05 1.988703161259763874e-06 1.843375153839588165e-03 2.618802934885025024e-01 1.951864457320576929e-05 -9.225853718817232955e-04
5.792018368976879827e+00 6.426785451670487433e-03 1.873545472820599758e-02 1.841210876591503620e-03 4.168455759684244555e+01 3.073999720315138268e-02 -7.363130959371725357e-04 5.867426283657550812e-03 -1.096262169691423431e-03 1.161869216351381633e-04 -1.341143250465393066e-01 -7.050995870182910977e-03 1.079432014375925064e-02 -4.041398351546376944e-04 -2.827303796948399395e-05 -4.041398351546376944e-04 9.305132698500528932e-05 2.181325498895603232e-06 -2.827303796948399395e-05 2.181325498895603232e-06 1.957173924893140793e-03 2.757587532202402381e-01 2.148146874484761082e-05 -9.671967515411475933e-04
6.133865477070821193e+00 6.902113091200590134e-03 1.841861195862293243e-02 2.265929632509747996e-03 4.062373860677082860e+01 3.066003570954004692e-02 -7.104740555708606315e-04 5.544975865632295609e-03 -1.119065680541098118e-03 2.051238843705504862e-04 -1.310625622669855661e-01 -7.189818192273378372e-03 1.163433585315942764e-02 -4.576237115543335676e-04 -2.964209852507337928e-05 -4.576237115543335676e-04 1.083194438251666725e-04 2.390972895227605477e-06 -2.964209852507337928e-05 2.390972895227605477e-06 2.074278192594647408e-03 2.895536522070566443e-01 2.339763401929909758e-05 -1.011643054274221189e-03
6.475712585164762558e+00 7.376856325815120755e-03 1.814826888342698299e-02 2.742509900902708082e-03 3.949583689371744555e+01 3.047658875584602356e-02 -6.647882789062956608e-04 5.056591859708229122e-03 -1.131737682347496278e-03 2.883301349356770515e-04 -1.279211988051732196e-01 -7.236486145605643301e-03 1.243880670517683029e-02 -5.124922608956694603e-04 -3.094453495577909052e-05 -5.124922608956694603e-04 1.247094332939013839e-04 2.612150865388684906e-06 -3.094453495577909052e-05 2.612150865388684906e-06 2.187683247029781342e-03 3.034840524196624756e-01 2.524341349878037743e-05 -1.056679291650652885e-03
6.836345778228974268e+00 7.838585724433261986e-03 1.792605717976887905e-02 3.256801671038071170e-03 3.832791392008463305e+01 3.021115623414516449e-02 -5.982588433350125587e-04 4.398399963974952698e-03 -1.134926065181692369e-03 3.543595958035439253e-04 -1.246676569183667316e-01 -7.177129853516817093e-03 1.324623171240091324e-02 -5.713963764719665051e-04 -3.227262277505360544e-05 -5.713963764719665051e-04 1.431919372407719493e-04 2.858043444575741887e-06 -3.227262277505360544e-05 2.858043444575741887e-06 2.303582150489091873e-03 3.172586659590402869e-01 2.691932907813072995e-05 -1.101402488226691737e-03
7.197038609658171104e+00 8.292006328701972961e-03 1.774358935654163361e-02 3.810345738505323439e-03 3.710693995157877367e+01 2.987251741190750931e-02 -5.085666004257897175e-04 3.551943926140665574e-03 -1.131251376743117824e-03 3.929609956685453653e-04 -1.211500018835067749e-01 -7.001301894585290966e-03 1.400859188288450241e-02 -6.308984593488276005e-04 -3.357786408741958439e-05 -6.308984593488276005e-04 1.628622994758188725e-04 3.116304242212208919e-06 -3.357786408741958439e-05 3.116304242212208919e-06 2.415854483842849731e-03 3.310833573341369629e-01 2.837721937491247825e-05 -1.146469924909373052e-03
7.576577164422624300e+00 8.726387905577817974e-03 1.760013960301876068e-02 4.384765323872366963e-03 3.586142476399739110e+01 2.947360960145791256e-02 -3.969877434428781271e-04 2.532397629693150520e-03 -1.124173014735182054e-03 3.934591077268123627e-04 -1.173478389779726572e-01 -6.706653783718744335e-03 1.475700084120035172e-02 -6.936953868716955185e-04 -3.494850170682184398e-05 -6.936953868716955185e-04 1.847694366006180644e-04 3.401220283194561489e-06 -3.494850170682184398e-05 3.401220283194561489e-06 2.529951976612210274e-03 3.446859320004780902e-01 2.951276777215146657e-05 -1.190943410620093346e-03
7.956115719187076607e+00 9.146054275333881378e-03 1.748369944592316830e-02 4.978838066260019360e-03 3.457909520467121922e+01 2.901373493174711632e-02 -2.620666928123682737e-04 1.329046156570256937e-03 -1.117629309495290048e-03 3.460000831789026296e-04 -1.131176377336184091e-01 -6.285399353752533017e-03 1.545107737183570862e-02 -7.562169339507818222e-04 -3.632541847764514387e-05 -7.562169339507818222e-04 2.078789402730762959e-04 3.694578708746121265e-06 -3.632541847764514387e-05 3.694578708746121265e-06 2.640338614583015442e-03 3.582587937513986853e-01 3.025985097337979485e-05 -1.235373162974913843e-03
8.354499997286785273e+00 9.541751816868782043e-03 1.738779370983441555e-02 5.569848697632551193e-03 3.328947893778482836e+01 2.849180065095424652e-02 -1.078461488456620434e-04 -1.920912321414408640e-05 -1.117871530974904552e-03 2.434281511038231263e-04 -1.084727744261423654e-01 -5.748853553086519241e-03 1.611964963376522064e-02 -8.211117237806320190e-04 -3.778173049795441329e-05 -8.211117237806320190e-04 2.333592856302857399e-04 4.007427378382999450e-06 -3.778173049795441329e-05 4.007427378382999450e-06 2.752297557890415192e-03 3.715478777885437012e-01 3.051410931220743805e-05 -1.278775666529933467e-03
8.752824637021507925e+00 9.918009862303733826e-03 1.730424041549364494e-02 6.152452280124028235e-03 3.198020108540852746e+01 2.789537422358989716e-02 6.516341454698704183e-05 -1.506588395992972899e-03 -1.129421521909534931e-03 8.059990310963864580e-05 -1.033130536476770944e-01 -5.095378340532382040e-03 1.672588661313056946e-02 -8.850039448589086533e-04 -3.923067197320051491e-05 -8.850039448589086533e-04 2.599765721242874861e-04 4.318572337069781497e-06 -3.923067197320051491e-05 4.318572337069781497e-06 2.860044827684760094e-03 3.847364087899525775e-01 3.020422567108956363e-05 -1.321590505540370941e-03
