# y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33
2.186798251678254701e+00 1.216320000000000037e-04 1.012389999999999991e-02 0.000000000000000000e+00 5.952870000000000061e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.030563820857808954e-01 -1.184421791855780337e-02 0.000000000000000000e+00 -1.184421791855780337e-02 1.889902073023619865e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.204940050693609821e-01
2.282347112003312528e+00 1.402180000000000050e-04 1.072380000000000035e-02 0.000000000000000000e+00 5.949430000000000263e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.721217076232691268e-01 -1.344599229006722407e-02 0.000000000000000000e+00 -1.344599229006722407e-02 2.183265155631547352e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.352959396602958553e-01
2.379176627210214612e+00 1.609330000000000125e-04 1.134210000000000079e-02 0.000000000000000000e+00 5.945179999999999865e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.445943794636922908e-01 -1.520095791989703807e-02 0.000000000000000000e+00 -1.520095791989703807e-02 2.509372197152441239e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.504426950371633209e-01
2.477296802415224874e+00 1.839459999999999902e-04 1.197909999999999947e-02 0.000000000000000000e+00 5.939999999999999858e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020499750290652097e+00 -1.711753469825497836e-02 0.000000000000000000e+00 -1.711753469825497836e-02 2.870492338981548656e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.659186416130789321e-01
2.576727647850871605e+00 2.094280000000000013e-04 1.263539999999999976e-02 0.000000000000000000e+00 5.933729999999999905e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.099860964692189969e+00 -1.920418714470416982e-02 0.000000000000000000e+00 -1.920418714470416982e-02 3.268969087147025748e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.817095410876723771e-01
2.677489173749684426e+00 2.375590000000000069e-04 1.331129999999999987e-02 0.000000000000000000e+00 5.926209999999999667e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.182691951458714197e+00 -2.146928385446969165e-02 0.000000000000000000e+00 -2.146928385446969165e-02 3.707197224070470261e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.978011158825951687e-01
2.779601390344191625e+00 2.685200000000000108e-04 1.400730000000000031e-02 0.000000000000000000e+00 5.917260000000000275e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.268998200049778813e+00 -2.392116906172949906e-02 0.000000000000000000e+00 -2.392116906172949906e-02 4.187636693013242067e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.141792337889100506e-01
2.883074302750657569e+00 3.024950000000000100e-04 1.472350000000000048e-02 0.000000000000000000e+00 5.906689999999999685e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.358766906099156513e+00 -2.656783261511437219e-02 0.000000000000000000e+00 -2.656783261511437219e-02 4.712752260725681236e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.308283032159637926e-01
2.987927921201611881e+00 3.396690000000000169e-04 1.546039999999999914e-02 0.000000000000000000e+00 5.894279999999999831e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.451983534936581943e+00 -2.941737449374336177e-02 0.000000000000000000e+00 -2.941737449374336177e-02 5.285107071667562335e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.477345697868307606e-01
3.094182255929582404e+00 3.802270000000000172e-04 1.621780000000000097e-02 0.000000000000000000e+00 5.879829999999999757e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.548621259538561334e+00 -3.247741985499945361e-02 0.000000000000000000e+00 -3.247741985499945361e-02 5.907284477399080830e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.648840368665185463e-01
3.201867322283362682e+00 4.243490000000000261e-04 1.699590000000000128e-02 0.000000000000000000e+00 5.863110000000000355e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.648652098064836480e+00 -3.575575466406141767e-02 0.000000000000000000e+00 -3.575575466406141767e-02 6.581987339944834516e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.822647057824918315e-01
3.310983120262952717e+00 4.722129999999999730e-04 1.779439999999999841e-02 0.000000000000000000e+00 5.843880000000000052e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.752008465780889868e+00 -3.925893324663250195e-02 0.000000000000000000e+00 -3.925893324663250195e-02 7.311768293064499491e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.998599696751626298e-01
3.421559665217145607e+00 5.239860000000000481e-04 1.861290000000000167e-02 0.000000000000000000e+00 5.821900000000000119e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.858637966978018419e+00 -4.299413613854322774e-02 0.000000000000000000e+00 -4.299413613854322774e-02 8.099407118547627751e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.176585603521707490e-01
3.533616967378470530e+00 5.798259999999999742e-04 1.945070000000000132e-02 0.000000000000000000e+00 5.796949999999999648e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.968467952154232536e+00 -4.696770591129589834e-02 0.000000000000000000e+00 -4.696770591129589834e-02 8.947646474869020913e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.356474904058685871e-01
3.647165031863191853e+00 6.398769999999999588e-04 2.030710000000000154e-02 0.000000000000000000e+00 5.768789999999999907e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.081403536229748497e+00 -5.118513009317578188e-02 0.000000000000000000e+00 -5.118513009317578188e-02 9.859173396875014345e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.538124283291444794e-01
3.762233874020102231e+00 7.042660000000000500e-04 2.118089999999999903e-02 0.000000000000000000e+00 5.737189999999999657e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.197356784332545221e+00 -5.565216129141181689e-02 0.000000000000000000e+00 -5.565216129141181689e-02 1.083685766493391704e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.721427042460419887e-01
3.878843504081730842e+00 7.730989999999999650e-04 2.207059999999999925e-02 0.000000000000000000e+00 5.701979999999999649e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.316217171441508516e+00 -6.037366638041960498e-02 0.000000000000000000e+00 -6.037366638041960498e-02 1.188351601870136706e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.906264492884268025e-01
3.997013932280605975e+00 8.464619999999999740e-04 2.297449999999999840e-02 0.000000000000000000e+00 5.662950000000000017e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.437859038891810659e+00 -6.535394221106675949e-02 0.000000000000000000e+00 -6.535394221106675949e-02 1.300197967351581115e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.092525173892079593e-01
4.116765168849258139e+00 9.244130000000000142e-04 2.389049999999999854e-02 0.000000000000000000e+00 5.619959999999999667e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.562151809483712572e+00 -7.059662998789130450e-02 0.000000000000000000e+00 -7.059662998789130450e-02 1.419509902512818174e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.280092577143543631e-01
4.238107218903949480e+00 1.006979999999999984e-03 2.481620000000000006e-02 0.000000000000000000e+00 5.572899999999999920e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.688939357443555167e+00 -7.610426338943304669e-02 0.000000000000000000e+00 -7.610426338943304669e-02 1.546562326837733203e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.468842701623072289e-01
4.361080102909739686e+00 1.094169999999999995e-03 2.574879999999999877e-02 0.000000000000000000e+00 5.521679999999999922e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.818085241270681607e+00 -8.188005330513198343e-02 0.000000000000000000e+00 -8.188005330513198343e-02 1.681662301824176156e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.658702619309957660e-01
4.485693825982891347e+00 1.185939999999999911e-03 2.668540000000000148e-02 0.000000000000000000e+00 5.466279999999999717e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.949407570126643563e+00 -8.792507467464812099e-02 0.000000000000000000e+00 -8.792507467464812099e-02 1.825085124811018367e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.849559811298683520e-01
4.611978403472198451e+00 1.282219999999999931e-03 2.762270000000000003e-02 0.000000000000000000e+00 5.406689999999999685e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.082737498489049877e+00 -9.424066571725160657e-02 0.000000000000000000e+00 -9.424066571725160657e-02 1.977128959464726290e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.041334569474172689e-01
4.739943840493926253e+00 1.382919999999999939e-03 2.855699999999999905e-02 0.000000000000000000e+00 5.342969999999999686e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.217880569011877245e+00 -1.008265241116813593e-01 0.000000000000000000e+00 -1.008265241116813593e-01 2.138069032901530539e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.233916139603982165e-01
4.869620152396866075e+00 1.487899999999999900e-03 2.948469999999999910e-02 0.000000000000000000e+00 5.275240000000000151e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.354650706345259081e+00 -1.076825028666451300e-01 0.000000000000000000e+00 -1.076825028666451300e-01 2.308203313925388453e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.427231720573111096e-01
5.001027349413547540e+00 1.596999999999999895e-03 3.040189999999999906e-02 0.000000000000000000e+00 5.203629999999999711e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.492842488191539196e+00 -1.148071535356975925e-01 0.000000000000000000e+00 -1.148071535356975925e-01 2.487816478186759619e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.621197970797320087e-01
